"transcript_id","gene_id","gene_symbol"
"ENST00000449913.6","ENSG00000145495.17","MARCHF6"
"ENST00000513296.2","ENSG00000145506.14","NKD2"
"ENST00000274150.4","ENSG00000145506.14","NKD2"
"ENST00000296849.10","ENSG00000145506.14","NKD2"
"ENST00000382275.6","ENSG00000145526.12","CDH18"
"ENST00000502796.5","ENSG00000145526.12","CDH18"
"ENST00000507958.5","ENSG00000145526.12","CDH18"
"ENST00000511368.5","ENSG00000145536.15","ADAMTS16"
"ENST00000433402.2","ENSG00000145536.15","ADAMTS16"
"ENST00000510531.6","ENSG00000145545.13","SRD5A1"
"ENST00000504286.2","ENSG00000145545.13","SRD5A1"
"ENST00000513117.1","ENSG00000145545.13","SRD5A1"
"ENST00000274192.7","ENSG00000145545.13","SRD5A1"
"ENST00000505695.5","ENSG00000145555.15","MYO10"
"ENST00000513882.5","ENSG00000145555.15","MYO10"
"ENST00000515803.5","ENSG00000145555.15","MYO10"
"ENST00000507288.1","ENSG00000145555.15","MYO10"
"ENST00000513610.6","ENSG00000145555.15","MYO10"
"ENST00000502436.5","ENSG00000145555.15","MYO10"
"ENST00000274217.4","ENSG00000145569.6","OTULINL"
"ENST00000274242.10","ENSG00000145592.14","RPL37"
"ENST00000509877.5","ENSG00000145592.14","RPL37"
"ENST00000507642.5","ENSG00000145592.14","RPL37"
"ENST00000274255.11","ENSG00000145604.17","SKP2"
"ENST00000677911.1","ENSG00000145604.17","SKP2"
"ENST00000677861.1","ENSG00000145604.17","SKP2"
"ENST00000678580.1","ENSG00000145604.17","SKP2"
"ENST00000679283.1","ENSG00000145604.17","SKP2"
"ENST00000274254.9","ENSG00000145604.17","SKP2"
"ENST00000676559.1","ENSG00000145604.17","SKP2"
"ENST00000274276.8","ENSG00000145623.13","OSMR"
"ENST00000502536.5","ENSG00000145623.13","OSMR"
"ENST00000504196.1","ENSG00000145632.15","PLK2"
"ENST00000274289.8","ENSG00000145632.15","PLK2"
"ENST00000389074.6","ENSG00000145642.12","SHISAL2B"
"ENST00000320694.13","ENSG00000145675.16","PIK3R1"
"ENST00000521657.6","ENSG00000145675.16","PIK3R1"
"ENST00000521381.6","ENSG00000145675.16","PIK3R1"
"ENST00000517412.2","ENSG00000145675.16","PIK3R1"
"ENST00000517698.6","ENSG00000145675.16","PIK3R1"
"ENST00000518813.5","ENSG00000145675.16","PIK3R1"
"ENST00000517643.2","ENSG00000145675.16","PIK3R1"
"ENST00000697461.1","ENSG00000145675.16","PIK3R1"
"ENST00000336483.10","ENSG00000145675.16","PIK3R1"
"ENST00000515007.6","ENSG00000145685.14","LHFPL2"
"ENST00000515349.1","ENSG00000145685.14","LHFPL2"
"ENST00000380345.7","ENSG00000145685.14","LHFPL2"
"ENST00000512759.5","ENSG00000145685.14","LHFPL2"
"ENST00000502722.1","ENSG00000145685.14","LHFPL2"
"ENST00000320672.9","ENSG00000145687.17","SSBP2"
"ENST00000505980.5","ENSG00000145687.17","SSBP2"
"ENST00000514493.5","ENSG00000145687.17","SSBP2"
"ENST00000512923.5","ENSG00000145687.17","SSBP2"
"ENST00000506960.5","ENSG00000145687.17","SSBP2"
"ENST00000615665.5","ENSG00000145687.17","SSBP2"
"ENST00000509013.2","ENSG00000145687.17","SSBP2"
"ENST00000509053.5","ENSG00000145687.17","SSBP2"
"ENST00000515395.5","ENSG00000145687.17","SSBP2"
"ENST00000274361.3","ENSG00000145700.10","ANKRD31"
"ENST00000506364.6","ENSG00000145700.10","ANKRD31"
"ENST00000274364.11","ENSG00000145703.17","IQGAP2"
"ENST00000456692.6","ENSG00000145715.15","RASA1"
"ENST00000274376.11","ENSG00000145715.15","RASA1"
"ENST00000512378.1","ENSG00000145721.12","LIX1"
"ENST00000274382.9","ENSG00000145721.12","LIX1"
"ENST00000513603.1","ENSG00000145723.17","GIN1"
"ENST00000399004.7","ENSG00000145723.17","GIN1"
"ENST00000508629.5","ENSG00000145723.17","GIN1"
"ENST00000512248.5","ENSG00000145723.17","GIN1"
"ENST00000698750.1","ENSG00000145725.21","PPIP5K2"
"ENST00000507921.5","ENSG00000145725.21","PPIP5K2"
"ENST00000509597.5","ENSG00000145725.21","PPIP5K2"
"ENST00000613907.4","ENSG00000145725.21","PPIP5K2"
"ENST00000515845.5","ENSG00000145725.21","PPIP5K2"
"ENST00000627916.2","ENSG00000145725.21","PPIP5K2"
"ENST00000321521.13","ENSG00000145725.21","PPIP5K2"
"ENST00000358359.8","ENSG00000145725.21","PPIP5K2"
"ENST00000414217.5","ENSG00000145725.21","PPIP5K2"
"ENST00000438793.8","ENSG00000145730.21","PAM"
"ENST00000304400.12","ENSG00000145730.21","PAM"
"ENST00000684379.1","ENSG00000145730.21","PAM"
"ENST00000510208.2","ENSG00000145730.21","PAM"
"ENST00000682407.1","ENSG00000145730.21","PAM"
"ENST00000513648.5","ENSG00000145730.21","PAM"
"ENST00000512073.1","ENSG00000145730.21","PAM"
"ENST00000684529.1","ENSG00000145730.21","PAM"
"ENST00000379799.7","ENSG00000145730.21","PAM"
"ENST00000505372.1","ENSG00000145730.21","PAM"
"ENST00000504691.1","ENSG00000145730.21","PAM"
"ENST00000455264.7","ENSG00000145730.21","PAM"
"ENST00000684043.1","ENSG00000145730.21","PAM"
"ENST00000348126.7","ENSG00000145730.21","PAM"
"ENST00000346918.7","ENSG00000145730.21","PAM"
"ENST00000509636.5","ENSG00000145730.21","PAM"
"ENST00000508157.3","ENSG00000145734.20","BDP1"
"ENST00000508917.6","ENSG00000145734.20","BDP1"
"ENST00000358731.9","ENSG00000145734.20","BDP1"
"ENST00000525844.1","ENSG00000145734.20","BDP1"
"ENST00000521942.5","ENSG00000145736.15","GTF2H2"
"ENST00000274400.10","ENSG00000145736.15","GTF2H2"
"ENST00000519783.5","ENSG00000145736.15","GTF2H2"
"ENST00000330280.11","ENSG00000145736.15","GTF2H2"
"ENST00000523003.5","ENSG00000145736.15","GTF2H2"
"ENST00000521858.5","ENSG00000145736.15","GTF2H2"
"ENST00000380860.8","ENSG00000145740.20","SLC30A5"
"ENST00000502979.1","ENSG00000145740.20","SLC30A5"
"ENST00000396591.8","ENSG00000145740.20","SLC30A5"
"ENST00000504103.5","ENSG00000145740.20","SLC30A5"
"ENST00000678135.1","ENSG00000145741.17","BTF3"
"ENST00000380591.8","ENSG00000145741.17","BTF3"
"ENST00000335895.12","ENSG00000145741.17","BTF3"
"ENST00000676856.1","ENSG00000145741.17","BTF3"
"ENST00000510787.6","ENSG00000145741.17","BTF3"
"ENST00000514360.5","ENSG00000145741.17","BTF3"
"ENST00000496714.2","ENSG00000145743.18","FBXL17"
"ENST00000518486.1","ENSG00000145743.18","FBXL17"
"ENST00000542267.7","ENSG00000145743.18","FBXL17"
"ENST00000274432.13","ENSG00000145757.16","SPATA9"
"ENST00000379706.4","ENSG00000145777.15","TSLP"
"ENST00000504771.3","ENSG00000145779.8","TNFAIP8"
"ENST00000274456.6","ENSG00000145779.8","TNFAIP8"
"ENST00000274457.5","ENSG00000145780.8","FEM1C"
"ENST00000632434.1","ENSG00000145781.9","COMMD10"
"ENST00000515539.5","ENSG00000145781.9","COMMD10"
"ENST00000274458.9","ENSG00000145781.9","COMMD10"
"ENST00000505252.1","ENSG00000145782.13","ATG12"
"ENST00000513322.5","ENSG00000145782.13","ATG12"
"ENST00000509598.5","ENSG00000145782.13","ATG12"
"ENST00000379594.7","ENSG00000145782.13","ATG12"
"ENST00000509910.2","ENSG00000145782.13","ATG12"
"ENST00000505993.5","ENSG00000145782.13","ATG12"
"ENST00000500945.2","ENSG00000145782.13","ATG12"
"ENST00000503335.7","ENSG00000145794.17","MEGF10"
"ENST00000274473.6","ENSG00000145794.17","MEGF10"
"ENST00000505791.5","ENSG00000145808.10","ADAMTS19"
"ENST00000274487.9","ENSG00000145808.10","ADAMTS19"
"ENST00000502709.1","ENSG00000145808.10","ADAMTS19"
"ENST00000448443.6","ENSG00000145817.17","YIPF5"
"ENST00000274496.10","ENSG00000145817.17","YIPF5"
"ENST00000470032.1","ENSG00000145819.18","ARHGAP26"
"ENST00000645722.2","ENSG00000145819.18","ARHGAP26"
"ENST00000274498.9","ENSG00000145819.18","ARHGAP26"
"ENST00000337225.5","ENSG00000145824.13","CXCL14"
"ENST00000512158.6","ENSG00000145824.13","CXCL14"
"ENST00000646290.1","ENSG00000145832.16","SLC25A48"
"ENST00000698886.1","ENSG00000145832.16","SLC25A48"
"ENST00000506332.1","ENSG00000145833.16","DDX46"
"ENST00000452510.7","ENSG00000145833.16","DDX46"
"ENST00000628477.2","ENSG00000145833.16","DDX46"
"ENST00000507053.1","ENSG00000145833.16","DDX46"
"ENST00000503946.1","ENSG00000145833.16","DDX46"
"ENST00000274520.2","ENSG00000145839.2","IL9"
"ENST00000518284.1","ENSG00000145860.13","RNF145"
"ENST00000520548.1","ENSG00000145860.13","RNF145"
"ENST00000424310.7","ENSG00000145860.13","RNF145"
"ENST00000519985.1","ENSG00000145860.13","RNF145"
"ENST00000393975.4","ENSG00000145861.9","C1QTNF2"
"ENST00000652664.2","ENSG00000145861.9","C1QTNF2"
"ENST00000393959.6","ENSG00000145864.14","GABRB2"
"ENST00000675245.1","ENSG00000145864.14","GABRB2"
"ENST00000674988.1","ENSG00000145864.14","GABRB2"
"ENST00000675303.1","ENSG00000145864.14","GABRB2"
"ENST00000612710.1","ENSG00000145864.14","GABRB2"
"ENST00000274547.7","ENSG00000145864.14","GABRB2"
"ENST00000675773.1","ENSG00000145864.14","GABRB2"
"ENST00000513826.1","ENSG00000145868.17","FBXO38"
"ENST00000504447.1","ENSG00000145868.17","FBXO38"
"ENST00000394370.7","ENSG00000145868.17","FBXO38"
"ENST00000509273.6","ENSG00000145868.17","FBXO38"
"ENST00000503613.5","ENSG00000145868.17","FBXO38"
"ENST00000340253.10","ENSG00000145868.17","FBXO38"
"ENST00000503240.5","ENSG00000145882.11","PCYOX1L"
"ENST00000507621.1","ENSG00000145882.11","PCYOX1L"
"ENST00000274569.9","ENSG00000145882.11","PCYOX1L"
"ENST00000521591.6","ENSG00000145901.17","TNIP1"
"ENST00000523200.5","ENSG00000145901.17","TNIP1"
"ENST00000520695.6","ENSG00000145901.17","TNIP1"
"ENST00000520931.5","ENSG00000145901.17","TNIP1"
"ENST00000389378.6","ENSG00000145901.17","TNIP1"
"ENST00000523338.5","ENSG00000145901.17","TNIP1"
"ENST00000394123.7","ENSG00000145907.16","G3BP1"
"ENST00000518726.5","ENSG00000145907.16","G3BP1"
"ENST00000676978.1","ENSG00000145907.16","G3BP1"
"ENST00000677493.1","ENSG00000145907.16","G3BP1"
"ENST00000676634.1","ENSG00000145907.16","G3BP1"
"ENST00000356245.8","ENSG00000145907.16","G3BP1"
"ENST00000678101.1","ENSG00000145907.16","G3BP1"
"ENST00000677602.1","ENSG00000145907.16","G3BP1"
"ENST00000678925.1","ENSG00000145907.16","G3BP1"
"ENST00000678964.1","ENSG00000145907.16","G3BP1"
"ENST00000677241.1","ENSG00000145907.16","G3BP1"
"ENST00000676715.1","ENSG00000145907.16","G3BP1"
"ENST00000678750.1","ENSG00000145907.16","G3BP1"
"ENST00000676911.1","ENSG00000145907.16","G3BP1"
"ENST00000679207.1","ENSG00000145907.16","G3BP1"
"ENST00000519832.1","ENSG00000145907.16","G3BP1"
"ENST00000678369.1","ENSG00000145907.16","G3BP1"
"ENST00000427179.5","ENSG00000145908.14","ZNF300"
"ENST00000446148.7","ENSG00000145908.14","ZNF300"
"ENST00000274599.10","ENSG00000145908.14","ZNF300"
"ENST00000274605.6","ENSG00000145911.6","N4BP3"
"ENST00000697323.1","ENSG00000145912.10","NHP2"
"ENST00000314397.9","ENSG00000145912.10","NHP2"
"ENST00000274606.8","ENSG00000145912.10","NHP2"
"ENST00000507457.5","ENSG00000145916.19","RMND5B"
"ENST00000515098.5","ENSG00000145916.19","RMND5B"
"ENST00000507937.1","ENSG00000145916.19","RMND5B"
"ENST00000515360.5","ENSG00000145916.19","RMND5B"
"ENST00000313386.9","ENSG00000145916.19","RMND5B"
"ENST00000513162.5","ENSG00000145916.19","RMND5B"
"ENST00000508647.5","ENSG00000145916.19","RMND5B"
"ENST00000311086.9","ENSG00000145919.11","BOD1"
"ENST00000285908.5","ENSG00000145919.11","BOD1"
"ENST00000477985.1","ENSG00000145919.11","BOD1"
"ENST00000480951.1","ENSG00000145919.11","BOD1"
"ENST00000359546.8","ENSG00000145920.15","CPLX2"
"ENST00000393745.8","ENSG00000145920.15","CPLX2"
"ENST00000515025.5","ENSG00000145920.15","CPLX2"
"ENST00000514150.5","ENSG00000145920.15","CPLX2"
"ENST00000519204.5","ENSG00000145934.17","TENM2"
"ENST00000695961.1","ENSG00000145934.17","TENM2"
"ENST00000695884.1","ENSG00000145934.17","TENM2"
"ENST00000518659.6","ENSG00000145934.17","TENM2"
"ENST00000380274.2","ENSG00000145945.7","FAM50B"
"ENST00000648326.1","ENSG00000145945.7","FAM50B"
"ENST00000647417.1","ENSG00000145949.12","MYLK4"
"ENST00000274643.9","ENSG00000145949.12","MYLK4"
"ENST00000606214.5","ENSG00000145979.18","TBC1D7"
"ENST00000379307.6","ENSG00000145979.18","TBC1D7"
"ENST00000356436.8","ENSG00000145979.18","TBC1D7"
"ENST00000379300.8","ENSG00000145979.18","TBC1D7"
"ENST00000343141.8","ENSG00000145979.18","TBC1D7"
"ENST00000607230.1","ENSG00000145979.18","TBC1D7"
"ENST00000420456.5","ENSG00000145979.18","TBC1D7"
"ENST00000606370.5","ENSG00000145979.18","TBC1D7"
"ENST00000607658.5","ENSG00000145979.18","TBC1D7"
"ENST00000274680.9","ENSG00000145982.13","FARS2"
"ENST00000324331.10","ENSG00000145982.13","FARS2"
"ENST00000648580.1","ENSG00000145982.13","FARS2"
"ENST00000603223.1","ENSG00000145990.11","GFOD1"
"ENST00000379287.4","ENSG00000145990.11","GFOD1"
"ENST00000476517.1","ENSG00000145996.11","CDKAL1"
"ENST00000378610.1","ENSG00000145996.11","CDKAL1"
"ENST00000274695.8","ENSG00000145996.11","CDKAL1"
"ENST00000613575.4","ENSG00000145996.11","CDKAL1"
"ENST00000274710.4","ENSG00000146005.4","PSD2"
"ENST00000274711.7","ENSG00000146006.8","LRRTM2"
"ENST00000519913.6","ENSG00000146007.11","ZMAT2"
"ENST00000506644.3","ENSG00000146007.11","ZMAT2"
"ENST00000274712.8","ENSG00000146007.11","ZMAT2"
"ENST00000309755.9","ENSG00000146021.15","KLHL3"
"ENST00000378454.8","ENSG00000146038.12","DCDC2"
"ENST00000334421.5","ENSG00000146054.18","TRIM7"
"ENST00000351937.9","ENSG00000146063.20","TRIM41"
"ENST00000515223.1","ENSG00000146063.20","TRIM41"
"ENST00000515834.1","ENSG00000146063.20","TRIM41"
"ENST00000315073.10","ENSG00000146063.20","TRIM41"
"ENST00000274787.3","ENSG00000146066.3","HIGD2A"
"ENST00000524677.6","ENSG00000146067.17","FAM193B"
"ENST00000506879.5","ENSG00000146067.17","FAM193B"
"ENST00000514747.6","ENSG00000146067.17","FAM193B"
"ENST00000505569.5","ENSG00000146067.17","FAM193B"
"ENST00000506955.5","ENSG00000146067.17","FAM193B"
"ENST00000296861.2","ENSG00000146072.6","TNFRSF21"
"ENST00000513029.5","ENSG00000146083.12","RNF44"
"ENST00000274811.9","ENSG00000146083.12","RNF44"
"ENST00000274813.4","ENSG00000146085.8","MMUT"
"ENST00000361132.9","ENSG00000146090.16","RASGEF1C"
"ENST00000393371.6","ENSG00000146090.16","RASGEF1C"
"ENST00000510898.7","ENSG00000146094.16","DOK3"
"ENST00000512660.1","ENSG00000146094.16","DOK3"
"ENST00000274849.3","ENSG00000146109.5","ABT1"
"ENST00000399199.7","ENSG00000146112.12","PPP1R18"
"ENST00000615527.1","ENSG00000146112.12","PPP1R18"
"ENST00000467662.5","ENSG00000146112.12","PPP1R18"
"ENST00000274853.8","ENSG00000146112.12","PPP1R18"
"ENST00000491083.2","ENSG00000146122.17","DAAM2"
"ENST00000632657.1","ENSG00000146122.17","DAAM2"
"ENST00000475489.5","ENSG00000146122.17","DAAM2"
"ENST00000631498.1","ENSG00000146122.17","DAAM2"
"ENST00000633794.1","ENSG00000146122.17","DAAM2"
"ENST00000671770.1","ENSG00000146143.19","PRIM2"
"ENST00000419977.4","ENSG00000146143.19","PRIM2"
"ENST00000615550.5","ENSG00000146143.19","PRIM2"
"ENST00000370687.6","ENSG00000146143.19","PRIM2"
"ENST00000502396.6","ENSG00000146147.15","MLIP"
"ENST00000503951.5","ENSG00000146147.15","MLIP"
"ENST00000514921.5","ENSG00000146147.15","MLIP"
"ENST00000508459.5","ENSG00000146151.14","HMGCLL1"
"ENST00000308161.8","ENSG00000146151.14","HMGCLL1"
"ENST00000274901.9","ENSG00000146151.14","HMGCLL1"
"ENST00000274938.8","ENSG00000146197.9","SCUBE3"
"ENST00000674324.2","ENSG00000146205.15","ANO7"
"ENST00000372569.8","ENSG00000146215.14","CRIP3"
"ENST00000304139.6","ENSG00000146216.14","TTBK1"
"ENST00000259750.9","ENSG00000146216.14","TTBK1"
"ENST00000371505.5","ENSG00000146221.10","TCTE1"
"ENST00000483998.6","ENSG00000146223.16","RPL7L1"
"ENST00000304734.9","ENSG00000146223.16","RPL7L1"
"ENST00000497417.1","ENSG00000146223.16","RPL7L1"
"ENST00000493763.7","ENSG00000146223.16","RPL7L1"
"ENST00000397415.7","ENSG00000146223.16","RPL7L1"
"ENST00000602561.1","ENSG00000146223.16","RPL7L1"
"ENST00000492836.1","ENSG00000146223.16","RPL7L1"
"ENST00000275015.9","ENSG00000146232.17","NFKBIE"
"ENST00000275016.3","ENSG00000146233.8","CYP39A1"
"ENST00000543496.3","ENSG00000146242.9","TPBG"
"ENST00000535040.4","ENSG00000146242.9","TPBG"
"ENST00000369750.4","ENSG00000146242.9","TPBG"
"ENST00000606868.5","ENSG00000146243.14","IRAK1BP1"
"ENST00000369940.7","ENSG00000146243.14","IRAK1BP1"
"ENST00000607739.1","ENSG00000146243.14","IRAK1BP1"
"ENST00000479165.1","ENSG00000146247.15","PHIP"
"ENST00000700119.1","ENSG00000146247.15","PHIP"
"ENST00000700116.1","ENSG00000146247.15","PHIP"
"ENST00000700117.1","ENSG00000146247.15","PHIP"
"ENST00000275034.5","ENSG00000146247.15","PHIP"
"ENST00000700171.1","ENSG00000146247.15","PHIP"
"ENST00000369700.4","ENSG00000146250.7","PRSS35"
"ENST00000275053.8","ENSG00000146263.12","MMS22L"
"ENST00000508820.1","ENSG00000146263.12","MMS22L"
"ENST00000511335.5","ENSG00000146263.12","MMS22L"
"ENST00000509383.5","ENSG00000146263.12","MMS22L"
"ENST00000683635.1","ENSG00000146263.12","MMS22L"
"ENST00000389677.6","ENSG00000146267.12","FAXC"
"ENST00000354922.3","ENSG00000146278.11","PNRC1"
"ENST00000336032.4","ENSG00000146278.11","PNRC1"
"ENST00000275072.5","ENSG00000146281.6","PM20D2"
"ENST00000693431.1","ENSG00000146282.19","RARS2"
"ENST00000497828.2","ENSG00000146282.19","RARS2"
"ENST00000685069.1","ENSG00000146282.19","RARS2"
"ENST00000691238.1","ENSG00000146282.19","RARS2"
"ENST00000689174.1","ENSG00000146282.19","RARS2"
"ENST00000693327.1","ENSG00000146282.19","RARS2"
"ENST00000687437.1","ENSG00000146282.19","RARS2"
"ENST00000691634.1","ENSG00000146282.19","RARS2"
"ENST00000686857.1","ENSG00000146282.19","RARS2"
"ENST00000690205.1","ENSG00000146282.19","RARS2"
"ENST00000369536.10","ENSG00000146282.19","RARS2"
"ENST00000693524.1","ENSG00000146282.19","RARS2"
"ENST00000691259.1","ENSG00000146282.19","RARS2"
"ENST00000690884.1","ENSG00000146282.19","RARS2"
"ENST00000690622.1","ENSG00000146282.19","RARS2"
"ENST00000691815.1","ENSG00000146282.19","RARS2"
"ENST00000685881.1","ENSG00000146282.19","RARS2"
"ENST00000692270.1","ENSG00000146282.19","RARS2"
"ENST00000275159.11","ENSG00000146350.14","TBC1D32"
"ENST00000398197.6","ENSG00000146350.14","TBC1D32"
"ENST00000464622.5","ENSG00000146350.14","TBC1D32"
"ENST00000523345.1","ENSG00000146350.14","TBC1D32"
"ENST00000422369.1","ENSG00000146350.14","TBC1D32"
"ENST00000398212.7","ENSG00000146350.14","TBC1D32"
"ENST00000275162.10","ENSG00000146352.13","CLVS2"
"ENST00000414000.3","ENSG00000146360.9","GPR6"
"ENST00000275169.5","ENSG00000146360.9","GPR6"
"ENST00000519565.5","ENSG00000146373.17","RNF217"
"ENST00000521654.7","ENSG00000146373.17","RNF217"
"ENST00000368317.3","ENSG00000146374.14","RSPO3"
"ENST00000356698.9","ENSG00000146374.14","RSPO3"
"ENST00000368149.3","ENSG00000146376.11","ARHGAP18"
"ENST00000367660.4","ENSG00000146386.8","ABRACL"
"ENST00000275227.9","ENSG00000146409.12","SLC18B1"
"ENST00000451457.6","ENSG00000146410.12","MTFR2"
"ENST00000420702.6","ENSG00000146410.12","MTFR2"
"ENST00000275230.6","ENSG00000146411.6","SLC2A12"
"ENST00000275233.12","ENSG00000146414.17","SHPRH"
"ENST00000433355.6","ENSG00000146414.17","SHPRH"
"ENST00000523276.1","ENSG00000146414.17","SHPRH"
"ENST00000519632.5","ENSG00000146414.17","SHPRH"
"ENST00000367505.6","ENSG00000146414.17","SHPRH"
"ENST00000447498.5","ENSG00000146416.19","AIG1"
"ENST00000357847.9","ENSG00000146416.19","AIG1"
"ENST00000367596.5","ENSG00000146416.19","AIG1"
"ENST00000646199.1","ENSG00000146416.19","AIG1"
"ENST00000275235.8","ENSG00000146416.19","AIG1"
"ENST00000494282.6","ENSG00000146416.19","AIG1"
"ENST00000367089.8","ENSG00000146425.11","DYNLT1"
"ENST00000367088.1","ENSG00000146425.11","DYNLT1"
"ENST00000460692.2","ENSG00000146426.19","TIAM2"
"ENST00000682666.1","ENSG00000146426.19","TIAM2"
"ENST00000431620.6","ENSG00000146426.19","TIAM2"
"ENST00000275246.11","ENSG00000146426.19","TIAM2"
"ENST00000538270.5","ENSG00000146426.19","TIAM2"
"ENST00000535231.5","ENSG00000146426.19","TIAM2"
"ENST00000535064.1","ENSG00000146426.19","TIAM2"
"ENST00000461783.7","ENSG00000146426.19","TIAM2"
"ENST00000684151.1","ENSG00000146433.11","TMEM181"
"ENST00000367090.4","ENSG00000146433.11","TMEM181"
"ENST00000714225.1","ENSG00000146433.11","TMEM181"
"ENST00000714227.1","ENSG00000146433.11","TMEM181"
"ENST00000714212.1","ENSG00000146433.11","TMEM181"
"ENST00000714194.1","ENSG00000146433.11","TMEM181"
"ENST00000714203.1","ENSG00000146433.11","TMEM181"
"ENST00000650096.1","ENSG00000146457.16","WTAP"
"ENST00000337387.4","ENSG00000146457.16","WTAP"
"ENST00000614346.4","ENSG00000146457.16","WTAP"
"ENST00000621533.5","ENSG00000146457.16","WTAP"
"ENST00000358372.8","ENSG00000146457.16","WTAP"
"ENST00000631126.2","ENSG00000146457.16","WTAP"
"ENST00000482131.1","ENSG00000146463.12","ZMYM4"
"ENST00000441447.1","ENSG00000146463.12","ZMYM4"
"ENST00000314607.11","ENSG00000146463.12","ZMYM4"
"ENST00000367294.4","ENSG00000146476.11","ARMT1"
"ENST00000545879.5","ENSG00000146476.11","ARMT1"
"ENST00000715274.1","ENSG00000146535.15","GNA12"
"ENST00000275364.8","ENSG00000146535.15","GNA12"
"ENST00000465681.1","ENSG00000146540.15","C7orf50"
"ENST00000397100.6","ENSG00000146540.15","C7orf50"
"ENST00000357429.10","ENSG00000146540.15","C7orf50"
"ENST00000412051.5","ENSG00000146540.15","C7orf50"
"ENST00000397098.8","ENSG00000146540.15","C7orf50"
"ENST00000404826.7","ENSG00000146555.20","SDK1"
"ENST00000466611.1","ENSG00000146555.20","SDK1"
"ENST00000476701.5","ENSG00000146555.20","SDK1"
"ENST00000626257.2","ENSG00000146574.16","CCZ1B"
"ENST00000486840.1","ENSG00000146574.16","CCZ1B"
"ENST00000496187.5","ENSG00000146574.16","CCZ1B"
"ENST00000316731.13","ENSG00000146574.16","CCZ1B"
"ENST00000464543.1","ENSG00000146574.16","CCZ1B"
"ENST00000462378.1","ENSG00000146574.16","CCZ1B"
"ENST00000440409.1","ENSG00000146576.13","INTS15"
"ENST00000344417.10","ENSG00000146576.13","INTS15"
"ENST00000396912.2","ENSG00000146587.18","RBAK"
"ENST00000469531.1","ENSG00000146592.17","CREB5"
"ENST00000484383.1","ENSG00000146592.17","CREB5"
"ENST00000498316.3","ENSG00000146592.17","CREB5"
"ENST00000357727.7","ENSG00000146592.17","CREB5"
"ENST00000478078.1","ENSG00000146592.17","CREB5"
"ENST00000482692.1","ENSG00000146592.17","CREB5"
"ENST00000396298.6","ENSG00000146592.17","CREB5"
